ID,EVENT_TYPE,DAY_OF_WEEK,RANGE_DATE_START,RANGE_DATE_END,DISTRICT,districtIdWiki,STREETS_1,STREETS_2,NO_OF_VICTIMS,CPFA_HAIL,hail+ice,HAIL+ICE+RAIN,HAIL+ICE+RAIN+FOG,weatherCondition,WeatherConditionID,CPFA_ICE,CPFA_RAIN,CPFA_FOG,CPFA_DRY,CPFA_SNOW,CPSV_WET,CPSV_OIL,Wet+Oil,CPSV_MUD,Wet+Oil+Mud,CPSV_LOOSE_GRAVEL,Wet+Oik+Mud+Gravel,CPSV_ICE,Wet+Oil+Mud+Gravel+Ice,CPSV_DRY_AND_CLEAN,SurfaceCondition
2018-96,ATROPELLO,JUEVES,4/01/2018 10:00,4/01/2018 10:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,CALLE DE MARCHAMALO,CALLE DE PIO FELIPE,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-130,COLISION DOBLE,JUEVES,4/01/2018 12:00,4/01/2018 12:59,Retiro,https://www.wikidata.org/wiki/Q2002296,PLAZA DE CANOVAS DEL CASTILLO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-131,ATROPELLO,JUEVES,4/01/2018 12:00,4/01/2018 12:59,San Blas,https://www.wikidata.org/wiki/Q2001937,CALLE DE ARRASTARIA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-127,COLISION MULTIPLE,JUEVES,4/01/2018 13:00,4/01/2018 13:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,AVENIDA DE ALBERTO ALCOCER NUM,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-136,COLISION DOBLE,JUEVES,4/01/2018 13:00,4/01/2018 13:59,Moratalaz,https://www.wikidata.org/wiki/Q2076109,AVENIDA DEL MEDITERRANEO KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-126,COLISION DOBLE,JUEVES,4/01/2018 14:00,4/01/2018 14:59,Carabanchel,https://www.wikidata.org/wiki/Q1001991,AUTOVIA  M-30 CALZADA 2 KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-133,COLISION DOBLE,JUEVES,4/01/2018 14:00,4/01/2018 14:59,San Blas,https://www.wikidata.org/wiki/Q2001937,AUTOVIA  M-40,AVENIDA DE ARCENTALES,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-156,COLISION DOBLE,JUEVES,4/01/2018 15:00,4/01/2018 15:59,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,CALLE DE LA SIERRA DE TORNAVACAS,CALLE DE SAN JAIME,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-111,COLISION DOBLE,JUEVES,4/01/2018 16:00,4/01/2018 16:59,Centro,https://www.wikidata.org/wiki/Q1763376,PASEO DEL PRADO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-145,COLISION DOBLE,JUEVES,4/01/2018 17:00,4/01/2018 17:59,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE DEL GENERAL RICARDOS NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-176,COLISION DOBLE,JUEVES,4/01/2018 18:00,4/01/2018 18:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,CALLE DE LOPEZ DE HOYOS NUM,,3,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-122,COLISION MULTIPLE,JUEVES,4/01/2018 18:00,4/01/2018 18:59,Moratalaz,https://www.wikidata.org/wiki/Q2076109,CALLE DEL ARROYO FONTARRON,PLAZA DEL ENCUENTRO,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-152,ATROPELLO,JUEVES,4/01/2018 18:00,4/01/2018 18:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE VILLANUEVA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-120,COLISION DOBLE,JUEVES,4/01/2018 18:00,4/01/2018 18:59,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,CALLE DE AGUSTIN GARCIA MALLA,CALLE DE SIERRA GORDA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-727,COLISION MULTIPLE,JUEVES,4/01/2018 19:00,4/01/2018 19:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE  30  NC KM.,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-147,COLISION DOBLE,JUEVES,4/01/2018 19:00,4/01/2018 19:59,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE  VIA CARPETANA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-186,COLISION DOBLE,JUEVES,4/01/2018 19:00,4/01/2018 19:59,Latina,https://www.wikidata.org/wiki/Q794954,CALLE DE ILLESCAS NUM,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-123,ATROPELLO,JUEVES,4/01/2018 19:00,4/01/2018 19:59,Retiro,https://www.wikidata.org/wiki/Q2002296,PLAZA DEL CONDE DE CASAL NUM,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-143,COLISION DOBLE,JUEVES,4/01/2018 20:00,4/01/2018 20:59,Centro,https://www.wikidata.org/wiki/Q1763376,CALLE DE MORATIN,PASEO DEL PRADO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-374,ATROPELLO,JUEVES,4/01/2018 20:00,4/01/2018 20:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,CALLE DE GERMAN PEREZ CARRASCO,CALLE DEL DOCTOR VALLEJO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-142,COLISION DOBLE,JUEVES,4/01/2018 21:00,4/01/2018 21:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,AUTOVIA  M-30 CALZADA 2 KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-140,COLISION DOBLE,JUEVES,4/01/2018 21:00,4/01/2018 21:59,Retiro,https://www.wikidata.org/wiki/Q2002296,AVENIDA DE MENENDEZ PELAYO,CALLE DEL DOCTOR CASTELO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-139,COLISION DOBLE,JUEVES,4/01/2018 22:00,4/01/2018 22:59,Chamberí,https://www.wikidata.org/wiki/Q1763370,AVENIDA DE PABLO IGLESIAS,CALLE DEL MARQUES DE LEMA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-234,CAIDA MOTOCICLETA,VIERNES,5/01/2018 01:00,5/01/2018 01:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,AUTOVIA  M-30 CALZADA 1,PASEO DE LA CASTELLANA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-229,CHOQUE CON OBJETO FIJO,VIERNES,5/01/2018 10:00,5/01/2018 10:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,AUTOVIA  M-30 CALZADA 1 KM.,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-200,CAIDA CICLOMOTOR,VIERNES,5/01/2018 11:00,5/01/2018 11:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE DE SANTA MARIA LA REAL DE NIEVA,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-404,COLISION DOBLE,VIERNES,5/01/2018 12:00,5/01/2018 12:59,Centro,https://www.wikidata.org/wiki/Q1763376,CALLE DEL FOMENTO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-294,COLISION DOBLE,VIERNES,5/01/2018 13:00,5/01/2018 13:59,Villaverde,https://www.wikidata.org/wiki/Q919536,CALLE DE EL CASERIO,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-187,COLISION DOBLE,VIERNES,5/01/2018 14:00,5/01/2018 14:59,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE DE ABELLA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-182,COLISION MULTIPLE,VIERNES,5/01/2018 14:00,5/01/2018 14:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,CALLE DE FRANCISCO SILVELA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-728,CAIDA MOTOCICLETA,VIERNES,5/01/2018 15:00,5/01/2018 15:59,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE  30  XL KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-181,COLISION MULTIPLE,VIERNES,5/01/2018 16:00,5/01/2018 16:59,Retiro,https://www.wikidata.org/wiki/Q2002296,AUTOVIA  M-30 CALZADA 1 KM.,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-148,CAIDA BICICLETA,VIERNES,5/01/2018 16:00,5/01/2018 16:59,Retiro,https://www.wikidata.org/wiki/Q2002296,PASEO DEL FERNAN NUÑEZ,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-192,CAIDA MOTOCICLETA,VIERNES,5/01/2018 16:00,5/01/2018 16:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE ALCALA NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-151,ATROPELLO,VIERNES,5/01/2018 17:00,5/01/2018 17:59,Villaverde,https://www.wikidata.org/wiki/Q919536,CALLE DE MARTINEZ OVIOL NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-400,COLISION DOBLE,VIERNES,5/01/2018 18:00,5/01/2018 18:59,Centro,https://www.wikidata.org/wiki/Q1763376,CALLE DE GENOVA,PLAZA DE COLON,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-160,COLISION DOBLE,VIERNES,5/01/2018 18:00,5/01/2018 18:59,Villaverde,https://www.wikidata.org/wiki/Q919536,AVENIDA DE ANDALUCIA,CALLE DE ANOETA,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-217,COLISION DOBLE,VIERNES,5/01/2018 19:00,5/01/2018 19:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,CALLE DE VILLALOBOS NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-190,ATROPELLO,VIERNES,5/01/2018 19:00,5/01/2018 19:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,PASEO DEL MARQUES DE ZAFRA NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-305,COLISION DOBLE,VIERNES,5/01/2018 20:00,5/01/2018 20:59,Centro,https://www.wikidata.org/wiki/Q1763376,CALLE  MAYOR,PLAZA DEL COMANDANTE LAS MORENAS,2,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-180,COLISION DOBLE,VIERNES,5/01/2018 20:00,5/01/2018 20:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,AVENIDA DE CONCHA ESPINA NUM,,2,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-165,COLISION DOBLE,VIERNES,5/01/2018 20:00,5/01/2018 20:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,AVENIDA DE LOS TOREROS NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-162,ATROPELLO,VIERNES,5/01/2018 20:00,5/01/2018 20:59,Vicálvaro,https://www.wikidata.org/wiki/Q589403,CALLE DE MINERVA,CALLE DE SAN CIPRIANO,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-158,ATROPELLO,VIERNES,5/01/2018 20:00,5/01/2018 20:59,Villaverde,https://www.wikidata.org/wiki/Q919536,PASEO DE MARIA DROC,PLAZA DE LOS PINAZO,3,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-177,COLISION DOBLE,VIERNES,5/01/2018 21:00,5/01/2018 21:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,CALLE DE JOAQUIN COSTA,CALLE DE VELAZQUEZ,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-183,CAIDA MOTOCICLETA,VIERNES,5/01/2018 21:00,5/01/2018 21:59,Retiro,https://www.wikidata.org/wiki/Q2002296,AUTOVIA  M-30 CALZADA 1 KM.,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-178,CAIDA MOTOCICLETA,VIERNES,5/01/2018 21:00,5/01/2018 21:59,Retiro,https://www.wikidata.org/wiki/Q2002296,AVENIDA DE MENENDEZ PELAYO,CALLE DE O'DONNELL,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-173,COLISION DOBLE,VIERNES,5/01/2018 23:00,5/01/2018 23:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,AVENIDA DEL MONASTERIO DE EL ESCORIAL NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-167,ATROPELLO,VIERNES,5/01/2018 23:00,5/01/2018 23:59,Latina,https://www.wikidata.org/wiki/Q794954,CALLE DE GUAREÑA NUM,,2,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-350,COLISION DOBLE,VIERNES,5/01/2018 23:00,5/01/2018 23:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,CALLE DE DIEGO MANCHADO,CALLE DE PEDRO CALLEJO,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-228,COLISION DOBLE,SABADO,6/01/2018 00:00,6/01/2018 00:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,PLAZA DE JOSE MOÑINO CONDE DE FLORIDA BLANCA,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-353,CHOQUE CON OBJETO FIJO,SABADO,6/01/2018 00:00,6/01/2018 00:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,AUTOVIA  M-40 KM.,,2,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-231,COLISION DOBLE,SABADO,6/01/2018 02:00,6/01/2018 02:59,Centro,https://www.wikidata.org/wiki/Q1763376,CALLE DE VALENCIA,RONDA DE ATOCHA,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-278,COLISION DOBLE,SABADO,6/01/2018 02:00,6/01/2018 02:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE JUAN BRAVO,CALLE DE VELAZQUEZ,3,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-276,COLISION DOBLE,SABADO,6/01/2018 03:00,6/01/2018 03:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE MARIA DE MOLINA,CALLE DEL PRINCIPE DE VERGARA,2,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-275,COLISION DOBLE,SABADO,6/01/2018 03:00,6/01/2018 03:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE SERRANO NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-293,COLISION DOBLE,SABADO,6/01/2018 03:00,6/01/2018 03:59,Villaverde,https://www.wikidata.org/wiki/Q919536,AVENIDA DE LOS ROSALES,CALLE DEL ZAFIRO,2,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-202,COLISION DOBLE,SABADO,6/01/2018 04:00,6/01/2018 04:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE DE LA BATALLA DEL SALADO,CALLE DEL FERROCARRIL,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-252,COLISION DOBLE,SABADO,6/01/2018 04:00,6/01/2018 04:59,Villaverde,https://www.wikidata.org/wiki/Q919536,AVENIDA DE LOS ROSALES,AVENIDA DE SAN FERMIN,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-230,ATROPELLO,SABADO,6/01/2018 05:00,6/01/2018 05:59,Centro,https://www.wikidata.org/wiki/Q1763376,CALLE DE LA COLEGIATA,CALLE DE TOLEDO,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-175,CHOQUE CON OBJETO FIJO,SABADO,6/01/2018 06:00,6/01/2018 06:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,CARRETERA DE COLMENAR VIEJO KM.,,2,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-345,COLISION DOBLE,SABADO,6/01/2018 14:00,6/01/2018 14:59,Latina,https://www.wikidata.org/wiki/Q794954,CALLE DE LAS HIGUERAS NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-302,COLISION DOBLE,SABADO,6/01/2018 14:00,6/01/2018 14:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,AVENIDA DEL MEDITERRANEO KM.,,2,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-212,COLISION DOBLE,SABADO,6/01/2018 15:00,6/01/2018 15:59,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE  VIA LUSITANA NUM,,5,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-377,COLISION MULTIPLE,SABADO,6/01/2018 15:00,6/01/2018 15:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,CALLE DE AÑASTRO,CALLE DE ARTURO SORIA,2,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-188,ATROPELLO,SABADO,6/01/2018 16:00,6/01/2018 16:59,Centro,https://www.wikidata.org/wiki/Q1763376,PASEO DE RECOLETOS NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-264,CAIDA CICLOMOTOR,SABADO,6/01/2018 18:00,6/01/2018 18:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,AVENIDA DEL CAMINO DE SANTIAGO,CALLE DE PALAS DE REY,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-189,CHOQUE CON OBJETO FIJO,SABADO,6/01/2018 18:00,6/01/2018 18:59,Vicálvaro,https://www.wikidata.org/wiki/Q589403,AVENIDA DE LA DEMOCRACIA,BULEVAR DE JOSE PRAT,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-210,COLISION DOBLE,SABADO,6/01/2018 19:00,6/01/2018 19:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,AUTOVIA  M-30 CALZADA 1 KM.,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-267,COLISION DOBLE,SABADO,6/01/2018 19:00,6/01/2018 19:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,AVENIDA DE MONFORTE DE LEMOS,PLAZA DE ARTEIJO,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-265,ATROPELLO,SABADO,6/01/2018 19:00,6/01/2018 19:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,CALLE DE CHANTADA NUM,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-729,COLISION DOBLE,SABADO,6/01/2018 19:00,6/01/2018 19:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,AUTOVIA  M-30 CALZADA 2 KM.,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-213,COLISION DOBLE,SABADO,6/01/2018 20:00,6/01/2018 20:59,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE  VIA LUSITANA,CALLE DEL HALCONERO DEL REY,4,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-215,ATROPELLO,SABADO,6/01/2018 20:00,6/01/2018 20:59,Latina,https://www.wikidata.org/wiki/Q794954,CALLE DE LA MAESTRA JUSTA FREIRE,CALLE DEL GENERAL SALIQUET,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-262,CHOQUE CON OBJETO FIJO,SABADO,6/01/2018 21:00,6/01/2018 21:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,CALLE DEL ARROYO DEL MONTE,PLAZA DE LA PRADERA DEL SACERAL,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-194,CAIDA CICLOMOTOR,SABADO,6/01/2018 21:00,6/01/2018 21:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,AUTOVIA  M-30 CALZADA 2,CALLE DE MENDEZ ALVARO,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-211,CAIDA MOTOCICLETA,SABADO,6/01/2018 22:00,6/01/2018 22:59,Hortaleza,https://www.wikidata.org/wiki/Q1928529,CALLE DE ALCORISA,CALLE DE SILVANO,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-342,CAIDA MOTOCICLETA,SABADO,6/01/2018 22:00,6/01/2018 22:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,AVENIDA DEL ARCO DE LA VICTORIA KM.,,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-399,COLISION DOBLE,SABADO,6/01/2018 22:00,6/01/2018 22:59,Retiro,https://www.wikidata.org/wiki/Q2002296,AVENIDA DE NAZARET,CALLE DEL DOCTOR ESQUERDO,3,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
2018-199,CAIDA CICLOMOTOR,SABADO,6/01/2018 22:00,6/01/2018 22:59,San Blas,https://www.wikidata.org/wiki/Q2001937,CALLE DE VALDECANILLAS,CALLE DE ZALDIVAR,1,, ,  RAIN,  RAIN ,RAIN,WeatherCondition07,,RAIN,,,,WET,,WET ,,WET  ,,WET   ,,WET    ,,WET
